2025-07-10 15:42:45 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-16 16:22:50 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 16:22:50 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 16:22:50 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 16:22:50 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 16:22:50 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.089 seconds
2025-07-16 16:22:50 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 16:22:50 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 16:22:50 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 16:22:50 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 16:22:50 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.089 seconds
2025-07-16 16:22:50 | ResponsivenessReport | INFO | export_results:253 | Export prepared for responsiveness_report
2025-07-16 16:22:50 | ResponsivenessReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 16:22:50 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.765 seconds
2025-07-16 16:23:20 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:23:20 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:23:20 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:23:20 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:23:20 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:23:20 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-16 16:23:20 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-16 16:23:20 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 16:23:20 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 16:23:20 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 16:23:20 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 16:23:20 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 16:23:21 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 16:23:21 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.556 seconds
2025-07-16 16:23:21 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 16:23:21 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 16:23:21 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 16:23:21 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 16:23:21 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 16:23:21 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.501 seconds
2025-07-16 16:23:21 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-16 16:23:21 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 16:23:21 | reports.base | INFO | wrapper:276 | Function run_report executed in 1.368 seconds
2025-07-16 16:23:31 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:23:31 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:23:31 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:23:31 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:23:31 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:23:32 | ContentQualityReport | INFO | get_logger:150 | Logger initialized for module: ContentQualityReport
2025-07-16 16:23:32 | ContentQualityReport | INFO | __init__:34 | Initialized ContentQualityReport with 15253 records
2025-07-16 16:23:32 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 16:23:32 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 16:23:36 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 16:23:36 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 16:23:36 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 4.329 seconds
2025-07-16 16:23:36 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 16:23:40 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 16:23:40 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 16:23:40 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 4.143 seconds
2025-07-16 16:23:41 | ContentQualityReport | INFO | export_results:253 | Export prepared for contentquality_report
2025-07-16 16:23:41 | ContentQualityReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 16:23:41 | reports.base | INFO | wrapper:276 | Function run_report executed in 9.165 seconds
2025-07-16 16:36:27 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:36:27 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:36:27 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:36:27 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:36:27 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:36:27 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-16 16:36:27 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-16 16:36:27 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 16:36:27 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 16:36:27 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 16:36:27 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 16:36:27 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 16:36:27 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 16:36:27 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.484 seconds
2025-07-16 16:36:27 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 16:36:28 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 16:36:28 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 16:36:28 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 16:36:28 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 16:36:28 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.525 seconds
2025-07-16 16:36:28 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-16 16:36:28 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 16:36:28 | reports.base | INFO | wrapper:276 | Function run_report executed in 1.288 seconds
2025-07-16 17:01:24 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 17:01:24 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 17:01:24 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 17:01:24 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 17:01:24 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 17:01:24 | ContentQualityReport | INFO | get_logger:150 | Logger initialized for module: ContentQualityReport
2025-07-16 17:01:24 | ContentQualityReport | INFO | __init__:34 | Initialized ContentQualityReport with 15253 records
2025-07-16 17:01:24 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 17:01:24 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 17:01:28 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 17:01:28 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 17:01:28 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 4.222 seconds
2025-07-16 17:01:28 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 17:01:33 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 17:01:33 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 17:01:33 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 4.120 seconds
2025-07-16 17:01:33 | ContentQualityReport | INFO | export_results:253 | Export prepared for contentquality_report
2025-07-16 17:01:33 | ContentQualityReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 17:01:33 | reports.base | INFO | wrapper:276 | Function run_report executed in 9.027 seconds
2025-07-16 17:02:00 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 17:02:00 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 17:02:00 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 17:02:00 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 17:02:00 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 17:02:00 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-16 17:02:00 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-16 17:02:00 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 17:02:00 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 17:02:01 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 17:02:01 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 17:02:01 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 17:02:01 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 17:02:01 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.505 seconds
2025-07-16 17:02:01 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 17:02:01 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 17:02:01 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 17:02:01 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 17:02:01 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 17:02:01 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.469 seconds
2025-07-16 17:02:01 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-16 17:02:01 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 17:02:01 | reports.base | INFO | wrapper:276 | Function run_report executed in 1.256 seconds
